IdFilm,Titre,Genres
7789,"11'09""01 - September 11 (2002)",Drame
7792,"Parallax View, The (1974)",Thriller
7802,"Guerreriors, The (1979)",Action|Aventure|Crime|Thriller
7810,Babylon 5: A Call to Arms (1999),Aventure|Sci-Fi
7811,Babylon 5: The River of Souls (1998),Drame|Sci-Fi
7812,Babylon 5: Thirdspace (1998),Drame|Sci-Fi
7815,True Stories (1986),ComÈdie|Musicale
7820,"Virgin Spring, The (Jungfruk√§llan) (1960)",Crime|Drame
7822,Mogambo (1953),Aventure|Drame|Romance
7826,"Secret Life of Walter Mitty, The (1947)",ComÈdie|Romance|Thriller
7831,Another Thin Man (1939),ComÈdie|Crime|Drame|MystËre|Romance
7832,"Thin Man Goes Home, The (1945)",ComÈdie|Crime|MystËre
7833,Shadow of the Thin Man (1941),ComÈdie|Crime|MystËre
7834,After the Thin Man (1936),ComÈdie|Crime|MystËre|Romance
7835,Song of the Thin Man (1947),ComÈdie|Crime|Drame|Musicale|MystËre|Romance
7839,Love Crazy (1941),ComÈdie
7840,Gunga Din (1939),Aventure|ComÈdie|Guerre
7841,Enfants of Dune (2003),Fantaisie|Sci-Fi
7842,Dune (2000),Drame|Fantaisie|Sci-Fi
7843,Lammbock (2001),ComÈdie
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|ComÈdie
7845,Tremors II: Aftershocks (1996),ComÈdie|Horreur|Sci-Fi
7846,Tremors 3: Back to Perfection (2001),ComÈdie|Horreur|Sci-Fi
7879,Notorious C.H.O. (2002),ComÈdie
7882,The Plague of the Zombies (1966),Horreur
7883,I Walked with a Zombie (1943),Drame|Horreur
7884,Highway 61 (1991),ComÈdie
7888,How to Succeed in Business Without Really Trying (1967),ComÈdie|Musicale
7889,Pat Garrett and Billy the Kid (1973),Occidentale
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drame|Horreur|Sci-Fi
7894,"Duck, You Sucker (1971)",Action|Occidentale
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drame|Thriller
7896,Ride the High Country (1962),Aventure|Drame|Occidentale
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
7900,Frankenstein Must Be Destroyed (1969),Drame|Horreur|Sci-Fi
7916,Gidget (1959),ComÈdie
7920,Desperate Living (1977),ComÈdie|Crime
7924,Stray Dog (Nora inu) (1949),Drame|Film-Noir|Thriller
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Aventure
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drame|Film-Noir|Thriller
7930,"People Under the Stairs, The (1991)",Horreur|MystËre|Thriller
7932,Dark Days (2000),Documentaire
7934,Zelig (1983),ComÈdie
7936,Shame (Skammen) (1968),Drame|Guerre
7937,"Silence, The (Tystnaden) (1963)",Drame
7938,Winter Light (Nattvardsg√§sterna) (1963),Drame
7939,Through a Glass Darkly (S√•som i en spegel) (1961),Drame
7940,The Magician (1958),Drame
7943,"Killers, The (1946)",Crime|Film-Noir
7944,"Night of the Iguana, The (1964)",Drame|Thriller
7951,Nightbreed (1990),Fantaisie|Horreur
7976,Ken Park (2002),Drame
7979,Monterey Pop (1968),Documentaire|Musicale
7980,"Bridge Too Far, A (1977)",Action|Drame|Guerre
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drame|Thriller
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drame|Horreur|MystËre|Thriller
7983,Broadway Danny Rose (1984),ComÈdie
7984,From Beyond (1986),Horreur|Sci-Fi
7986,Robot Jox (1990),Sci-Fi
7987,Dolls (1987),Horreur
7988,Space Truckers (1996),ComÈdie|Sci-Fi
7991,Death Race 2000 (1975),Action|Sci-Fi
7993,"Bucket Of Blood, A (1959)",ComÈdie|Horreur
8008,Brigadoon (1954),Fantaisie|Musicale|Romance
8010,"Power of One, The (1992)",Drame
8011,"Weather Underground, The (2002)",Documentaire
8012,Kikujiro (Kikujir√¥ no natsu) (1999),ComÈdie|Drame
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drame
8015,"Phantom Tollbooth, The (1970)",Aventure|Animation|Enfants|Fantaisie
8016,"Getaway, The (1972)",Action|Crime|Drame|Thriller
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drame|Horreur|MystËre|Thriller
8024,"Thing Called Love, The (1993)",ComÈdie|Drame|Romance
8025,The Thief (1997),Drame
8033,How to Steal a Million (1966),ComÈdie|Crime|Romance
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horreur|Thriller
8042,Mean Streets (1973),Crime|Drame
8043,Jack the Bear (1993),ComÈdie|Drame
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drame|Film-Noir
8045,Hamburger Hill (1987),Action|Drame|Guerre
8057,Sweet Bird of Youth (1962),Drame
8092,Frankenstein Unbound (1990),Drame|Horreur|Sci-Fi
8093,Shiri (Swiri) (1999),Action|Drame|Romance|Thriller
8094,Bad Day at Black Rock (1955),Drame|Thriller|Occidentale
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|ComÈdie
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Aventure|Thriller|Guerre
8119,Crossroads (1986),Drame
8121,"Seducing Doctor Lewis (Grande s√©duction, La) (2003)",ComÈdie
8125,Sunrise: A Song of Two Humans (1927),Drame|Romance
8126,Shock Corridor (1963),Drame
8128,Au revoir les enfants (1987),Drame
8131,Pursuit of Happiness (2001),ComÈdie|Romance
8132,Gladiator (1992),Action|Drame
8136,Indestructible Man (1956),Crime|Horreur|Sci-Fi
8137,"Wasp Woman, The (1959)",Horreur|Sci-Fi
8138,Attack of the Giant Leeches (1959),Horreur|Sci-Fi
8142,Dead or Alive: Hanzaisha (1999),Action|Crime
8143,Lola Mont√®s (1955),Drame
8147,Charly (1968),Drame|Sci-Fi
8153,Lust for Life (1956),Drame
8154,"Dolce Vita, La (1960)",Drame
8157,Jin Roh: The Wolf Brigade (Jin-R√¥) (1998),Animation|Fantaisie|Thriller
8158,Rush (1991),Crime|Drame
8167,Captain Blood (1935),Action|Aventure|Romance
8169,*batteries not included (1987),Enfants|ComÈdie|Fantaisie|Sci-Fi
8183,Educating Rita (1983),ComÈdie|Drame
8188,Sansho the Bailiff (Sansh√¥ day√ª) (1954),Drame
8189,Zazie dans le m√©tro (1960),ComÈdie
8190,"Americanization of Emily, The (1964)",ComÈdie|Drame|Guerre
8191,Anne of the Thousand Days (1969),Drame
8195,"Avventura, L' (Aventure, The) (1960)",Drame|MystËre|Romance
8196,Beyond the Valley of the Dolls (1970),ComÈdie|Horreur
8197,Hiroshima Mon Amour (1959),Drame|Romance|Guerre
8199,Ugetsu (Ugetsu monogatari) (1953),Drame|Thriller
8207,"Day of the Jackal, The (1973)",Crime|Thriller
8225,Night of the Living Dead (1990),Horreur
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",MystËre
8232,I Love You Again (1940),ComÈdie|Drame
8235,Safety Last! (1923),Action|ComÈdie|Romance
8236,While the City Sleeps (1956),Drame|Film-Noir
8238,Little Murders (1971),ComÈdie|Crime
8239,Viridiana (1961),ComÈdie|Drame
8241,Masterminds (1997),Action|ComÈdie|Thriller
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Aventure|Animation|ComÈdie|Crime|MystËre
8254,Arizona Dream (1993),ComÈdie|Drame|Fantaisie|Romance
8261,3 Women (Three Women) (1977),Drame
8264,Grey Gardens (1975),Documentaire
8266,Purple Rain (1984),Drame|Musicale
8268,Point of No Return (1993),Action|Thriller
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",ComÈdie|Drame|Romance
8275,College (1927),ComÈdie
8290,Mitchell (1975),Action|Crime
8293,Used People (1992),ComÈdie|Drame
8302,"Front Page, The (1931)",ComÈdie|Drame|Romance
8327,Dolls (2002),Drame|Romance
8331,"Man Who Came to Dinner, The (1942)",ComÈdie
8335,Make Way for Tomorrow (1937),Drame
8336,"Major and the Minor, The (1942)",ComÈdie|Romance
8337,"Caine Mutiny, The (1954)",Drame|Guerre
8338,Black Narcissus (1947),Drame
8340,Escape from Alcatraz (1979),Drame|Thriller
8341,Oliver Twist (1948),Aventure|Crime|Drame
8360,Shrek 2 (2004),Aventure|Animation|Enfants|ComÈdie|Musicale|Romance
8361,"Day After Tomorrow, The (2004)",Action|Aventure|Drame|Sci-Fi|Thriller
8362,Raising Helen (2004),ComÈdie|Drame|Romance
8363,Soul Plane (2004),ComÈdie
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drame
8366,Saved! (2004),ComÈdie|Drame
8368,Harry Potter and the Prisoner of Azkaban (2004),Aventure|Fantaisie|IMAX
8369,Mindhunters (2004),Action|Crime|Horreur|MystËre|Thriller
8370,"Blind Swordsman: Zatoichi, The (Zat√¥ichi) (2003)",Action|ComÈdie|Crime|Drame
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
8372,Garfield: The Movie (2004),Animation|Enfants|ComÈdie
8373,"Stepford Wives, The (2004)",ComÈdie|Fantaisie|Thriller
8375,"Hunting of the President, The (2004)",Documentaire
8376,Napoleon Dynamite (2004),ComÈdie
8378,"Doctor, The (1991)",Drame
8379,"Dresser, The (1983)",Drame
8380,Father Hood (1993),ComÈdie
8382,Hello Again (1987),ComÈdie
8383,Hope Springs (2003),ComÈdie|Romance
8385,Lover Come Back (1961),ComÈdie|Romance
8387,Police Academy: Mission to Moscow (1994),ComÈdie|Crime
8391,Big Wednesday (1978),ComÈdie|Drame
8402,Book of Love (1990),ComÈdie|Romance
8405,Hour of the Wolf (Vargtimmen) (1968),Drame|Horreur
8410,Suddenly (1954),Crime|Drame|Film-Noir
8424,"Divorcee, The (1930)",Drame|Romance
8425,Meet the Applegates (1991),ComÈdie
8426,Robot Carnival (Roboto k√¢nibauru) (1987),Animation|ComÈdie|Drame|Fantaisie|Sci-Fi
8427,Americathon (1979),ComÈdie|Sci-Fi
8446,Sands of Iwo Jima (1949),Action|Drame|Romance|Guerre
8447,This Island Earth (1955),Sci-Fi
8450,Anthony Adverse (1936),Aventure|Romance
8451,Blackboard Jungle (1955),Drame
8454,Luna Papa (1999),ComÈdie|Drame|Fantaisie
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drame|Thriller
8458,To Each His Own (1946),Drame
8459,"Heiress, The (1949)",Drame|Romance
8461,Dragon Seed (1944),Drame|Guerre
8462,Executive Suite (1954),Drame
8463,Johnny Belinda (1948),Drame
8464,Super Size Me (2004),ComÈdie|Documentaire|Drame
8465,Johnny Eager (1942),Crime|Drame|Film-Noir|Romance
8477,"Jet√©e, La (1962)",Romance|Sci-Fi
8481,Northwest Passage (1940),Action|Aventure|Drame|Romance|Thriller|Occidentale
8482,"Picture of Dorian Gray, The (1945)",Drame|Fantaisie|Horreur
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drame|Guerre
8487,Please Don't Eat the Daisies (1960),Enfants|ComÈdie|Musicale
8491,White Heat (1949),Crime|Drame|Film-Noir
8492,"Christmas Carol, A (Scrooge) (1951)",Drame|Fantaisie
8493,Memphis Belle (1990),Action|Drame|Guerre
8494,"Cincinnati Kid, The (1965)",Drame
8495,Animal Factory (2000),Crime|Drame
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horreur|Sci-Fi
8501,"Hitcher, The (1986)",Action|Thriller
8502,Show Boat (1951),Drame|Musicale|Romance
8506,Fear X (2003),MystËre|Thriller
8507,Freaks (1932),Crime|Drame|Horreur
8511,"Immigrant, The (1917)",ComÈdie
8512,Silent Movie (1976),ComÈdie
8518,Anna Christie (1930),Drame
8521,Dr. Jekyll and Mr. Hyde (1931),Drame|Horreur
8526,Around the World in 80 Days (2004),Aventure|Enfants|ComÈdie
8528,Dodgeball: A True Underdog Story (2004),ComÈdie
8529,"Terminal, The (2004)",ComÈdie|Drame|Romance
8530,Dear Frankie (2004),Drame|Romance
8531,White Chicks (2004),Action|ComÈdie|Crime
8532,"Door in the Floor, The (2004)",Drame
8533,"Notebook, The (2004)",Drame|Romance
8534,Two Brothers (Deux fr√®res) (2004),Aventure|Enfants|Drame
8535,De-Lovely (2004),Drame|Musicale
8542,"Day at the Races, A (1937)",ComÈdie|Musicale
8571,Bob & Carol & Ted & Alice (1969),ComÈdie|Drame
8574,"Claymation Christmas Celebration, A (1987)",Animation|Enfants|ComÈdie|Musicale
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",ComÈdie|Drame
8577,Comandante (2003),Documentaire
8578,Undead (2003),Action|ComÈdie|Horreur|Sci-Fi
8580,Into the Woods (1991),Aventure|ComÈdie|Fantaisie|Musicale
8581,Pirates of Silicon Valley (1999),Documentaire|Drame
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentaire|Guerre
8587,Mayor of the Sunset Strip (2003),Documentaire
8588,Killing Me Softly (2002),Drame|MystËre|Romance|Thriller
8591,"Philadelphia Experiment, The (1984)",Aventure|Drame|Sci-Fi
8593,Juice (1992),Action|Crime|Drame|Thriller
8596,Revenge of the Pink Panther (1978),ComÈdie|Crime
8600,Angels with Dirty Faces (1938),Crime|Drame|Film-Noir|Thriller
8601,Zero de conduite (Zero for Conduct) (Z√©ro de conduite: Jeunes diables au coll√®ge) (1933),ComÈdie|Drame
8604,Taxi (1998),Action|ComÈdie
8605,Taxi 3 (2003),Action|ComÈdie
8607,Tokyo Godfathers (2003),Aventure|Animation|Drame
8609,Our Hospitality (1923),ComÈdie
8610,All of Me (1984),ComÈdie|Fantaisie
8611,"Farmer's Daughter, The (1947)",ComÈdie
8614,Overboard (1987),ComÈdie|Romance
8617,Butterfield 8 (1960),Drame
8620,"Exterminating Angel, The (√Ångel exterminador, El) (1962)",ComÈdie|Drame|Fantaisie|MystËre
8622,Fahrenheit 9/11 (2004),Documentaire
8623,Roxanne (1987),ComÈdie|Romance
8626,Dr. Terror's House of Horreurs (1965),Horreur|Sci-Fi
8632,Secret Society (2002),ComÈdie
8633,"Last Starfighter, The (1984)",Action|Aventure|ComÈdie|Sci-Fi
8636,Spider-Man 2 (2004),Action|Aventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drame|Romance
8640,King Arthur (2004),Action|Aventure|Drame|Guerre
8641,Anchorman: The Legend of Ron Burgundy (2004),ComÈdie
8643,"Cinderella Story, A (2004)",ComÈdie|Romance
8644,"I, Robot (2004)",Action|Aventure|Sci-Fi|Thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drame
8650,Long Day's Journey Into Night (1962),Drame
8656,"Short Film About Killing, A (Kr√≥tki film o zabijaniu) (1988)",Crime|Drame
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
8666,Catwoman (2004),Action|Crime|Fantaisie
8667,A Home at the End of the World (2004),Drame|Romance
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horreur|MystËre|Thriller
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi
8684,"Man Escaped, A (Un  condamn√© √† mort s'est √©chapp√© ou Le vent souffle o√π il veut) (1956)",Aventure|Drame
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",ComÈdie|Drame
8690,Slaughterhouse-Five (1972),ComÈdie|Drame|Sci-Fi|Guerre
8695,"Bachelor and the Bobby-Soxer, The (1947)",ComÈdie
8711,Mr. Blandings Builds His Dream House (1948),ComÈdie
8712,My Favorite Wife (1940),ComÈdie|Romance
8713,"New Aventures of Pippi Longstocking, The (1988)",Aventure|Enfants|Fantaisie|Musicale
8714,Night and Day (1946),Drame|Musicale
8718,"Snake Pit, The (1948)",Drame
8720,"Super, The (1991)",ComÈdie
8724,"Leopard, The (Gattopardo, Il) (1963)",Drame|Guerre
8727,"Day of the Locust, The (1975)",Drame
8730,To End All Guerres (2001),Action|Drame|Guerre
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",ComÈdie|Drame|Musicale|Romance
8743,Biggles (1986),Aventure|Fantaisie|Sci-Fi
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",ComÈdie
8753,Unprecedented: The 2000 Presidential Election (2002),Documentaire
8754,"Prime of Miss Jean Brodie, The (1969)",Drame
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentaire
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller
8771,Sherlock Holmes: Terror by Night (1946),Crime|MystËre|Thriller
8772,"Spy Who Came in from the Cold, The (1965)",Drame|Thriller
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|MystËre|Thriller
8774,Sherlock Holmes: The Woman in Green (1945),MystËre
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|MystËre
8781,"Manchurian Candidate, The (2004)",Thriller
8782,Thunderbirds (2004),Action|Aventure|Fantaisie|Sci-Fi
8783,"Village, The (2004)",Drame|MystËre|Thriller
8784,Garden State (2004),ComÈdie|Drame|Romance
8795,Musa the Guerrerior (Musa) (2001),Action|Aventure|Drame|Guerre
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",ComÈdie|Musicale
8798,Collateral (2004),Action|Crime|Drame|Thriller
8799,Little Black Book (2004),ComÈdie|Romance
8800,Code 46 (2003),Romance|Sci-Fi
8804,"Story of Women (Affaire de femmes, Une) (1988)",Drame
8807,Harold and Kumar Go to White Castle (2004),Aventure|ComÈdie
8808,"Princess Diaries 2: Royal Engagement, The (2004)",ComÈdie|Romance
8809,Danny Deckchair (2003),ComÈdie|Romance
8810,AVP: Alien vs. Predator (2004),Action|Horreur|Sci-Fi|Thriller
8813,We Don't Live Here Anymore (2004),Drame
8814,Without a Paddle (2004),ComÈdie
8815,Exorcist: The Beginning (2004),Horreur|Thriller
8827,"Bill Cosby, Himself (1983)",ComÈdie|Documentaire
8830,Anacondas: The Hunt for the Blood Orchid (2004),Aventure|Drame|Horreur|Sci-Fi|Thriller
8831,Suspect Zero (2004),Crime|Thriller
8832,Guerreriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Aventure|Drame
8833,Vanity Fair (2004),Drame|Romance
8835,Paparazzi (2004),Drame|Thriller
8836,Wicker Park (2004),Drame|Romance|Thriller
8838,Alice Doesn't Live Here Anymore (1974),Drame|Romance
8840,Who's That Knocking at My Door? (1967),Drame
8844,Camera Buff (Amator) (1979),Drame
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drame
8860,Cellular (2004),Action|Crime|Drame|MystËre|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horreur|Sci-Fi|Thriller
8864,Mr. 3000 (2004),ComÈdie|Drame
8865,Sky Captain and the World of Tomorrow (2004),Action|Aventure|Sci-Fi
8866,Wimbledon (2004),ComÈdie|Romance
8869,First Daughter (2004),ComÈdie|Romance
8870,"Forgotten, The (2004)",Drame|MystËre|Sci-Fi|Thriller
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Aventure|Drame
8874,Shaun of the Dead (2004),ComÈdie|Horreur
8875,"Come Back, Little Sheba (1952)",Drame
8879,Murder on the Orient Express (1974),Crime|MystËre|Thriller
8880,Mask (1985),Drame
8894,Orca: The Killer Whale (1977),Action|Drame|Horreur|Thriller
8905,1492: Conquest of Paradise (1992),Aventure|Drame
8906,Cannibal Holocaust (1980),Horreur
8907,Shark Tale (2004),Animation|Enfants|ComÈdie
8908,Ladder 49 (2004),Action|Drame|Thriller
8910,I Heart Huckabees (2004),ComÈdie
8911,Raise Your Voice (2004),Romance
8912,Taxi (2004),Action|ComÈdie
8914,Primer (2004),Drame|Sci-Fi
8915,Stage Beauty (2004),Drame
8916,Shall We Dance? (2004),ComÈdie|Romance
8917,Team America: World Police (2004),Action|Aventure|Animation|ComÈdie
8918,Eulogy (2004),ComÈdie|Crime|Drame
8919,P.S. (2004),ComÈdie|Drame|Fantaisie|Romance
8920,"Country Girl, The (1954)",Drame
8921,"Rose Tattoo, The (1955)",Drame|Romance
8928,"Fearless Vampire Killers, The (1967)",ComÈdie|Horreur
8933,"Decline of the American Empire, The (D√©clin de l'empire am√©ricain, Le) (1986)",ComÈdie|Drame
8934,Bebe's Kids (1992),Animation|Enfants|ComÈdie
8937,Friday Night Lights (2004),Action|Drame
8938,Tarnation (2003),Documentaire
8939,"Final Cut, The (2004)",Sci-Fi|Thriller
8943,Being Julia (2004),ComÈdie|Drame
8946,Surviving Christmas (2004),ComÈdie
8947,"Grudge, The (2004)",Horreur|MystËre|Thriller
8948,Alfie (2004),ComÈdie|Drame|Romance
8949,Sideways (2004),ComÈdie|Drame|Romance
8950,The Machinist (2004),Drame|MystËre|Thriller
8951,Vera Drake (2004),Drame
8952,Falling Angels (2003),Drame
8954,Lightning in a Bottle (2004),Documentaire
8955,Undertow (2004),Crime|Drame|Thriller
8957,Saw (2004),Horreur|MystËre|Thriller
8958,Ray (2004),Drame
8959,Birth (2004),Drame|MystËre
8961,"Incredibles, The (2004)",Action|Aventure|Animation|Enfants|ComÈdie
8964,Callas Forever (2002),Drame
8965,"Polar Express, The (2004)",Aventure|Animation|Enfants|Fantaisie|IMAX
8966,Kinsey (2004),Drame
8967,Seed of Chucky (Child's Play 5) (2004),ComÈdie|Horreur
8968,After the Sunset (2004),Action|Aventure|ComÈdie|Crime|Thriller
8969,Bridget Jones: The Edge of Reason (2004),ComÈdie|Drame|Romance
8970,Finding Neverland (2004),Drame
8972,National Treasure (2004),Action|Aventure|Drame|MystËre|Thriller
8973,Bad Education (La mala educaci√≥n) (2004),Drame|Thriller
8974,"SpongeBob SquarePants Movie, The (2004)",Aventure|Animation|Enfants|ComÈdie
8977,Alexander (2004),Action|Aventure|Drame|Guerre
8978,Christmas with the Kranks (2004),Enfants|ComÈdie
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentaire
8981,Closer (2004),Drame|Romance
8982,I Am David (2003),Drame
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drame|Romance
8984,Ocean's Twelve (2004),Action|ComÈdie|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantaisie|Horreur|Thriller
8987,Bush's Brain (2004),Documentaire
8989,Damn Yankees! (1958),ComÈdie|Musicale
8998,That's Entertainment (1974),Documentaire
9004,D.A.R.Y.L. (1985),Aventure|Enfants|Sci-Fi
9005,Fire in the Sky (1993),Drame|MystËre|Sci-Fi
9008,"Invisible Man Returns, The (1940)",Horreur|Sci-Fi
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drame|Romance
9018,Control Room (2004),Documentaire|Guerre
